,data,epsp,config/sec,config/weight,config/saveFolder,config/simLabel
0,"epsp      0.000332
sec         apic_0
loc            0.5
weight      0.0001
dtype: object",0.00033226920193300005,apic_0,0.0001,./grid_batch,grid_search_00000
1,"epsp      0.000326
sec         apic_1
loc            0.5
weight      0.0001
dtype: object",0.000326053246425,apic_1,0.0001,./grid_batch,grid_search_00001
2,"epsp      0.000321
sec        apic_10
loc            0.5
weight      0.0001
dtype: object",0.00032096540037600003,apic_10,0.0001,./grid_batch,grid_search_00002
3,"epsp      0.000104
sec       apic_100
loc            0.5
weight      0.0001
dtype: object",0.00010413271476700001,apic_100,0.0001,./grid_batch,grid_search_00003
4,"epsp      0.000099
sec       apic_101
loc            0.5
weight      0.0001
dtype: object",9.875583420182467e-05,apic_101,0.0001,./grid_batch,grid_search_00004
5,"epsp      0.000099
sec       apic_102
loc            0.5
weight      0.0001
dtype: object",9.875582466634115e-05,apic_102,0.0001,./grid_batch,grid_search_00005
6,"epsp       0.00014
sec       apic_103
loc            0.5
weight      0.0001
dtype: object",0.00014032725025000002,apic_103,0.0001,./grid_batch,grid_search_00006
7,"epsp      0.000146
sec       apic_104
loc            0.5
weight      0.0001
dtype: object",0.00014608577286800002,apic_104,0.0001,./grid_batch,grid_search_00007
8,"epsp      0.000143
sec       apic_105
loc            0.5
weight      0.0001
dtype: object",0.00014269498250000002,apic_105,0.0001,./grid_batch,grid_search_00008
9,"epsp      0.000137
sec       apic_106
loc            0.5
weight      0.0001
dtype: object",0.000137108167194,apic_106,0.0001,./grid_batch,grid_search_00009
10,"epsp      0.000089
sec       apic_107
loc            0.5
weight      0.0001
dtype: object",8.949561507165528e-05,apic_107,0.0001,./grid_batch,grid_search_00010
11,"epsp      0.000046
sec       apic_108
loc            0.5
weight      0.0001
dtype: object",4.601487019328942e-05,apic_108,0.0001,./grid_batch,grid_search_00011
12,"epsp      0.000045
sec       apic_109
loc            0.5
weight      0.0001
dtype: object",4.452406309951585e-05,apic_109,0.0001,./grid_batch,grid_search_00012
13,"epsp      0.000321
sec        apic_11
loc            0.5
weight      0.0001
dtype: object",0.000320839800593,apic_11,0.0001,./grid_batch,grid_search_00013
14,"epsp      0.000045
sec       apic_110
loc            0.5
weight      0.0001
dtype: object",4.452407006283466e-05,apic_110,0.0001,./grid_batch,grid_search_00014
15,"epsp      0.000047
sec       apic_111
loc            0.5
weight      0.0001
dtype: object",4.726156633694246e-05,apic_111,0.0001,./grid_batch,grid_search_00015
16,"epsp      0.000144
sec       apic_112
loc            0.5
weight      0.0001
dtype: object",0.00014365918148900002,apic_112,0.0001,./grid_batch,grid_search_00016
17,"epsp      0.000312
sec       apic_113
loc            0.5
weight      0.0001
dtype: object",0.000311867811561,apic_113,0.0001,./grid_batch,grid_search_00017
18,"epsp      0.000325
sec       apic_114
loc            0.5
weight      0.0001
dtype: object",0.00032489929286300004,apic_114,0.0001,./grid_batch,grid_search_00018
19,"epsp      0.000321
sec       apic_115
loc            0.5
weight      0.0001
dtype: object",0.000321390709942,apic_115,0.0001,./grid_batch,grid_search_00019
20,"epsp      0.000321
sec       apic_116
loc            0.5
weight      0.0001
dtype: object",0.00032096078479000004,apic_116,0.0001,./grid_batch,grid_search_00020
21,"epsp      0.000321
sec       apic_117
loc            0.5
weight      0.0001
dtype: object",0.000321154962151,apic_117,0.0001,./grid_batch,grid_search_00021
22,"epsp      0.000334
sec       apic_118
loc            0.5
weight      0.0001
dtype: object",0.000333702083466,apic_118,0.0001,./grid_batch,grid_search_00022
23,"epsp      0.000333
sec       apic_119
loc            0.5
weight      0.0001
dtype: object",0.000333014332611,apic_119,0.0001,./grid_batch,grid_search_00023
24,"epsp      0.000311
sec        apic_12
loc            0.5
weight      0.0001
dtype: object",0.00031052123442500005,apic_12,0.0001,./grid_batch,grid_search_00024
25,"epsp      0.000327
sec       apic_120
loc            0.5
weight      0.0001
dtype: object",0.000326898963919,apic_120,0.0001,./grid_batch,grid_search_00025
26,"epsp      0.000328
sec       apic_121
loc            0.5
weight      0.0001
dtype: object",0.000327666075406,apic_121,0.0001,./grid_batch,grid_search_00026
27,"epsp      0.000328
sec       apic_122
loc            0.5
weight      0.0001
dtype: object",0.000327948198886,apic_122,0.0001,./grid_batch,grid_search_00027
28,"epsp      0.00032
sec       apic_13
loc           0.5
weight     0.0001
dtype: object",0.000319564670746,apic_13,0.0001,./grid_batch,grid_search_00028
29,"epsp      0.000313
sec        apic_14
loc            0.5
weight      0.0001
dtype: object",0.000313261987315,apic_14,0.0001,./grid_batch,grid_search_00029
30,"epsp      0.000321
sec        apic_15
loc            0.5
weight      0.0001
dtype: object",0.00032133033836600003,apic_15,0.0001,./grid_batch,grid_search_00030
31,"epsp      0.000318
sec        apic_16
loc            0.5
weight      0.0001
dtype: object",0.000318476724871,apic_16,0.0001,./grid_batch,grid_search_00031
32,"epsp      0.000308
sec        apic_17
loc            0.5
weight      0.0001
dtype: object",0.00030797075393700004,apic_17,0.0001,./grid_batch,grid_search_00032
33,"epsp      0.000297
sec        apic_18
loc            0.5
weight      0.0001
dtype: object",0.000296927007269,apic_18,0.0001,./grid_batch,grid_search_00033
34,"epsp      0.000289
sec        apic_19
loc            0.5
weight      0.0001
dtype: object",0.0002890563279,apic_19,0.0001,./grid_batch,grid_search_00034
35,"epsp      0.000329
sec         apic_2
loc            0.5
weight      0.0001
dtype: object",0.000328945222719,apic_2,0.0001,./grid_batch,grid_search_00035
36,"epsp      0.000288
sec        apic_20
loc            0.5
weight      0.0001
dtype: object",0.00028798255834700003,apic_20,0.0001,./grid_batch,grid_search_00036
37,"epsp      0.000288
sec        apic_21
loc            0.5
weight      0.0001
dtype: object",0.00028811174463700003,apic_21,0.0001,./grid_batch,grid_search_00037
38,"epsp      0.000293
sec        apic_22
loc            0.5
weight      0.0001
dtype: object",0.00029311864798800004,apic_22,0.0001,./grid_batch,grid_search_00038
39,"epsp       0.0003
sec       apic_23
loc           0.5
weight     0.0001
dtype: object",0.000299670104141,apic_23,0.0001,./grid_batch,grid_search_00039
40,"epsp      0.000288
sec        apic_24
loc            0.5
weight      0.0001
dtype: object",0.000287984375248,apic_24,0.0001,./grid_batch,grid_search_00040
41,"epsp      0.000295
sec        apic_25
loc            0.5
weight      0.0001
dtype: object",0.000294895234702,apic_25,0.0001,./grid_batch,grid_search_00041
42,"epsp      0.000294
sec        apic_26
loc            0.5
weight      0.0001
dtype: object",0.000294421643431,apic_26,0.0001,./grid_batch,grid_search_00042
43,"epsp      0.000289
sec        apic_27
loc            0.5
weight      0.0001
dtype: object",0.000288682445301,apic_27,0.0001,./grid_batch,grid_search_00043
44,"epsp      0.000296
sec        apic_28
loc            0.5
weight      0.0001
dtype: object",0.000295826575978,apic_28,0.0001,./grid_batch,grid_search_00044
45,"epsp      0.000296
sec        apic_29
loc            0.5
weight      0.0001
dtype: object",0.000295877937489,apic_29,0.0001,./grid_batch,grid_search_00045
46,"epsp      0.00032
sec        apic_3
loc           0.5
weight     0.0001
dtype: object",0.00031984899729300005,apic_3,0.0001,./grid_batch,grid_search_00046
47,"epsp      0.000286
sec        apic_30
loc            0.5
weight      0.0001
dtype: object",0.000286485739607,apic_30,0.0001,./grid_batch,grid_search_00047
48,"epsp      0.000284
sec        apic_31
loc            0.5
weight      0.0001
dtype: object",0.00028388917354500004,apic_31,0.0001,./grid_batch,grid_search_00048
49,"epsp      0.000292
sec        apic_32
loc            0.5
weight      0.0001
dtype: object",0.00029247726111200005,apic_32,0.0001,./grid_batch,grid_search_00049
50,"epsp      0.000293
sec        apic_33
loc            0.5
weight      0.0001
dtype: object",0.000293285441898,apic_33,0.0001,./grid_batch,grid_search_00050
51,"epsp      0.000279
sec        apic_34
loc            0.5
weight      0.0001
dtype: object",0.000278634431111,apic_34,0.0001,./grid_batch,grid_search_00051
52,"epsp      0.00028
sec       apic_35
loc           0.5
weight     0.0001
dtype: object",0.000280082404088,apic_35,0.0001,./grid_batch,grid_search_00052
53,"epsp      0.000271
sec        apic_36
loc            0.5
weight      0.0001
dtype: object",0.000271492141465,apic_36,0.0001,./grid_batch,grid_search_00053
54,"epsp      0.000276
sec        apic_37
loc            0.5
weight      0.0001
dtype: object",0.000276106781356,apic_37,0.0001,./grid_batch,grid_search_00054
55,"epsp      0.000267
sec        apic_38
loc            0.5
weight      0.0001
dtype: object",0.000266780727145,apic_38,0.0001,./grid_batch,grid_search_00055
56,"epsp      0.000279
sec        apic_39
loc            0.5
weight      0.0001
dtype: object",0.000278552067598,apic_39,0.0001,./grid_batch,grid_search_00056
57,"epsp      0.000325
sec         apic_4
loc            0.5
weight      0.0001
dtype: object",0.00032515221823800004,apic_4,0.0001,./grid_batch,grid_search_00057
58,"epsp      0.000265
sec        apic_40
loc            0.5
weight      0.0001
dtype: object",0.00026506518121,apic_40,0.0001,./grid_batch,grid_search_00058
59,"epsp      0.000264
sec        apic_41
loc            0.5
weight      0.0001
dtype: object",0.000263865797847,apic_41,0.0001,./grid_batch,grid_search_00059
60,"epsp      0.000265
sec        apic_42
loc            0.5
weight      0.0001
dtype: object",0.000264915022015,apic_42,0.0001,./grid_batch,grid_search_00060
61,"epsp      0.000279
sec        apic_43
loc            0.5
weight      0.0001
dtype: object",0.00027907635163100004,apic_43,0.0001,./grid_batch,grid_search_00061
62,"epsp      0.000298
sec        apic_44
loc            0.5
weight      0.0001
dtype: object",0.000297574045717,apic_44,0.0001,./grid_batch,grid_search_00062
63,"epsp      0.000298
sec        apic_45
loc            0.5
weight      0.0001
dtype: object",0.000297574051145,apic_45,0.0001,./grid_batch,grid_search_00063
64,"epsp      0.000287
sec        apic_46
loc            0.5
weight      0.0001
dtype: object",0.000286938106029,apic_46,0.0001,./grid_batch,grid_search_00064
65,"epsp      0.000277
sec        apic_47
loc            0.5
weight      0.0001
dtype: object",0.00027684198403200004,apic_47,0.0001,./grid_batch,grid_search_00065
66,"epsp      0.00029
sec       apic_48
loc           0.5
weight     0.0001
dtype: object",0.00028953806904,apic_48,0.0001,./grid_batch,grid_search_00066
67,"epsp      0.000225
sec        apic_49
loc            0.5
weight      0.0001
dtype: object",0.000224789503448,apic_49,0.0001,./grid_batch,grid_search_00067
68,"epsp      0.000314
sec         apic_5
loc            0.5
weight      0.0001
dtype: object",0.00031434139657400003,apic_5,0.0001,./grid_batch,grid_search_00068
69,"epsp      0.000225
sec        apic_50
loc            0.5
weight      0.0001
dtype: object",0.000224789681368,apic_50,0.0001,./grid_batch,grid_search_00069
70,"epsp      0.000277
sec        apic_51
loc            0.5
weight      0.0001
dtype: object",0.000276727810032,apic_51,0.0001,./grid_batch,grid_search_00070
71,"epsp      0.000263
sec        apic_52
loc            0.5
weight      0.0001
dtype: object",0.000262649089464,apic_52,0.0001,./grid_batch,grid_search_00071
72,"epsp      0.000269
sec        apic_53
loc            0.5
weight      0.0001
dtype: object",0.000268527214956,apic_53,0.0001,./grid_batch,grid_search_00072
73,"epsp      0.000258
sec        apic_54
loc            0.5
weight      0.0001
dtype: object",0.000258182554517,apic_54,0.0001,./grid_batch,grid_search_00073
74,"epsp      0.000254
sec        apic_55
loc            0.5
weight      0.0001
dtype: object",0.000254443484763,apic_55,0.0001,./grid_batch,grid_search_00074
75,"epsp      0.000256
sec        apic_56
loc            0.5
weight      0.0001
dtype: object",0.000256459123662,apic_56,0.0001,./grid_batch,grid_search_00075
76,"epsp      0.000275
sec        apic_57
loc            0.5
weight      0.0001
dtype: object",0.00027515298262400004,apic_57,0.0001,./grid_batch,grid_search_00076
77,"epsp      0.000275
sec        apic_58
loc            0.5
weight      0.0001
dtype: object",0.000274744164329,apic_58,0.0001,./grid_batch,grid_search_00077
78,"epsp      0.000255
sec        apic_59
loc            0.5
weight      0.0001
dtype: object",0.00025501358591300004,apic_59,0.0001,./grid_batch,grid_search_00078
79,"epsp      0.00031
sec        apic_6
loc           0.5
weight     0.0001
dtype: object",0.00031042300632500003,apic_6,0.0001,./grid_batch,grid_search_00079
80,"epsp      0.000264
sec        apic_60
loc            0.5
weight      0.0001
dtype: object",0.000263615663385,apic_60,0.0001,./grid_batch,grid_search_00080
81,"epsp      0.000259
sec        apic_61
loc            0.5
weight      0.0001
dtype: object",0.000258773944409,apic_61,0.0001,./grid_batch,grid_search_00081
82,"epsp      0.000267
sec        apic_62
loc            0.5
weight      0.0001
dtype: object",0.00026686185402900004,apic_62,0.0001,./grid_batch,grid_search_00082
83,"epsp      0.000267
sec        apic_63
loc            0.5
weight      0.0001
dtype: object",0.000266861852026,apic_63,0.0001,./grid_batch,grid_search_00083
84,"epsp      0.000253
sec        apic_64
loc            0.5
weight      0.0001
dtype: object",0.000252756073578,apic_64,0.0001,./grid_batch,grid_search_00084
85,"epsp      0.000264
sec        apic_65
loc            0.5
weight      0.0001
dtype: object",0.00026423015300700004,apic_65,0.0001,./grid_batch,grid_search_00085
86,"epsp      0.000219
sec        apic_66
loc            0.5
weight      0.0001
dtype: object",0.000218715241729,apic_66,0.0001,./grid_batch,grid_search_00086
87,"epsp      0.000177
sec        apic_67
loc            0.5
weight      0.0001
dtype: object",0.00017673828961,apic_67,0.0001,./grid_batch,grid_search_00087
88,"epsp      0.000145
sec        apic_68
loc            0.5
weight      0.0001
dtype: object",0.000145198382185,apic_68,0.0001,./grid_batch,grid_search_00088
89,"epsp      0.000171
sec        apic_69
loc            0.5
weight      0.0001
dtype: object",0.000171138666246,apic_69,0.0001,./grid_batch,grid_search_00089
90,"epsp      0.000309
sec         apic_7
loc            0.5
weight      0.0001
dtype: object",0.000309197910013,apic_7,0.0001,./grid_batch,grid_search_00090
91,"epsp      0.000165
sec        apic_70
loc            0.5
weight      0.0001
dtype: object",0.000164813110629,apic_70,0.0001,./grid_batch,grid_search_00091
92,"epsp      0.000149
sec        apic_71
loc            0.5
weight      0.0001
dtype: object",0.000148690106513,apic_71,0.0001,./grid_batch,grid_search_00092
93,"epsp      0.000126
sec        apic_72
loc            0.5
weight      0.0001
dtype: object",0.000126286746365,apic_72,0.0001,./grid_batch,grid_search_00093
94,"epsp      0.000103
sec        apic_73
loc            0.5
weight      0.0001
dtype: object",0.00010334526268700001,apic_73,0.0001,./grid_batch,grid_search_00094
95,"epsp      0.000114
sec        apic_74
loc            0.5
weight      0.0001
dtype: object",0.000113747115534,apic_74,0.0001,./grid_batch,grid_search_00095
96,"epsp      0.000123
sec        apic_75
loc            0.5
weight      0.0001
dtype: object",0.000122731762374,apic_75,0.0001,./grid_batch,grid_search_00096
97,"epsp      0.000119
sec        apic_76
loc            0.5
weight      0.0001
dtype: object",0.00011881252734700001,apic_76,0.0001,./grid_batch,grid_search_00097
98,"epsp      0.000166
sec        apic_77
loc            0.5
weight      0.0001
dtype: object",0.00016618798098000002,apic_77,0.0001,./grid_batch,grid_search_00098
99,"epsp      0.000139
sec        apic_78
loc            0.5
weight      0.0001
dtype: object",0.000138574385758,apic_78,0.0001,./grid_batch,grid_search_00099
100,"epsp      0.000057
sec        apic_79
loc            0.5
weight      0.0001
dtype: object",5.6824109663011775e-05,apic_79,0.0001,./grid_batch,grid_search_00100
101,"epsp      0.00031
sec        apic_8
loc           0.5
weight     0.0001
dtype: object",0.000309655253587,apic_8,0.0001,./grid_batch,grid_search_00101
102,"epsp      0.000087
sec        apic_80
loc            0.5
weight      0.0001
dtype: object",8.746213009658278e-05,apic_80,0.0001,./grid_batch,grid_search_00102
103,"epsp      0.000068
sec        apic_81
loc            0.5
weight      0.0001
dtype: object",6.763330227954611e-05,apic_81,0.0001,./grid_batch,grid_search_00103
104,"epsp      0.000052
sec        apic_82
loc            0.5
weight      0.0001
dtype: object",5.18024686186891e-05,apic_82,0.0001,./grid_batch,grid_search_00104
105,"epsp      0.000152
sec        apic_83
loc            0.5
weight      0.0001
dtype: object",0.00015237602417500002,apic_83,0.0001,./grid_batch,grid_search_00105
106,"epsp      0.000102
sec        apic_84
loc            0.5
weight      0.0001
dtype: object",0.00010205976761300001,apic_84,0.0001,./grid_batch,grid_search_00106
107,"epsp      0.000088
sec        apic_85
loc            0.5
weight      0.0001
dtype: object",8.795727497101781e-05,apic_85,0.0001,./grid_batch,grid_search_00107
108,"epsp      0.000058
sec        apic_86
loc            0.5
weight      0.0001
dtype: object",5.836933890179808e-05,apic_86,0.0001,./grid_batch,grid_search_00108
109,"epsp      0.000044
sec        apic_87
loc            0.5
weight      0.0001
dtype: object",4.3735599803085286e-05,apic_87,0.0001,./grid_batch,grid_search_00109
110,"epsp      0.000035
sec        apic_88
loc            0.5
weight      0.0001
dtype: object",3.4803948281592056e-05,apic_88,0.0001,./grid_batch,grid_search_00110
111,"epsp      0.000035
sec        apic_89
loc            0.5
weight      0.0001
dtype: object",3.453371371620051e-05,apic_89,0.0001,./grid_batch,grid_search_00111
112,"epsp      0.000322
sec         apic_9
loc            0.5
weight      0.0001
dtype: object",0.00032151123519900005,apic_9,0.0001,./grid_batch,grid_search_00112
113,"epsp      0.000035
sec        apic_90
loc            0.5
weight      0.0001
dtype: object",3.4614051386938634e-05,apic_90,0.0001,./grid_batch,grid_search_00113
114,"epsp      0.000034
sec        apic_91
loc            0.5
weight      0.0001
dtype: object",3.4057164057799134e-05,apic_91,0.0001,./grid_batch,grid_search_00114
115,"epsp      0.000053
sec        apic_92
loc            0.5
weight      0.0001
dtype: object",5.3284879925286084e-05,apic_92,0.0001,./grid_batch,grid_search_00115
116,"epsp      0.000032
sec        apic_93
loc            0.5
weight      0.0001
dtype: object",3.2255063374009296e-05,apic_93,0.0001,./grid_batch,grid_search_00116
117,"epsp      0.000031
sec        apic_94
loc            0.5
weight      0.0001
dtype: object",3.0740741124191124e-05,apic_94,0.0001,./grid_batch,grid_search_00117
118,"epsp      0.00007
sec       apic_95
loc           0.5
weight     0.0001
dtype: object",7.022420550129027e-05,apic_95,0.0001,./grid_batch,grid_search_00118
119,"epsp      0.000064
sec        apic_96
loc            0.5
weight      0.0001
dtype: object",6.414489446626703e-05,apic_96,0.0001,./grid_batch,grid_search_00119
120,"epsp      0.000064
sec        apic_97
loc            0.5
weight      0.0001
dtype: object",6.447798689634965e-05,apic_97,0.0001,./grid_batch,grid_search_00120
121,"epsp      0.000162
sec        apic_98
loc            0.5
weight      0.0001
dtype: object",0.00016152708036500001,apic_98,0.0001,./grid_batch,grid_search_00121
122,"epsp      0.000143
sec        apic_99
loc            0.5
weight      0.0001
dtype: object",0.00014337978507200001,apic_99,0.0001,./grid_batch,grid_search_00122
123,"epsp      0.000339
sec         dend_0
loc            0.5
weight      0.0001
dtype: object",0.000339287583628,dend_0,0.0001,./grid_batch,grid_search_00123
124,"epsp      0.000351
sec         dend_1
loc            0.5
weight      0.0001
dtype: object",0.00035059685744400003,dend_1,0.0001,./grid_batch,grid_search_00124
125,"epsp      0.000333
sec        dend_10
loc            0.5
weight      0.0001
dtype: object",0.000333453388691,dend_10,0.0001,./grid_batch,grid_search_00125
126,"epsp      0.000328
sec       dend_100
loc            0.5
weight      0.0001
dtype: object",0.00032845168247700005,dend_100,0.0001,./grid_batch,grid_search_00126
127,"epsp      0.000333
sec       dend_101
loc            0.5
weight      0.0001
dtype: object",0.000333053372571,dend_101,0.0001,./grid_batch,grid_search_00127
128,"epsp      0.000346
sec       dend_102
loc            0.5
weight      0.0001
dtype: object",0.000346205166422,dend_102,0.0001,./grid_batch,grid_search_00128
129,"epsp      0.000337
sec       dend_103
loc            0.5
weight      0.0001
dtype: object",0.000337039777434,dend_103,0.0001,./grid_batch,grid_search_00129
130,"epsp      0.000328
sec       dend_104
loc            0.5
weight      0.0001
dtype: object",0.000328122948189,dend_104,0.0001,./grid_batch,grid_search_00130
131,"epsp      0.000351
sec       dend_105
loc            0.5
weight      0.0001
dtype: object",0.00035097534448800004,dend_105,0.0001,./grid_batch,grid_search_00131
132,"epsp      0.000355
sec       dend_106
loc            0.5
weight      0.0001
dtype: object",0.000354624110954,dend_106,0.0001,./grid_batch,grid_search_00132
133,"epsp      0.000364
sec       dend_107
loc            0.5
weight      0.0001
dtype: object",0.00036409501898,dend_107,0.0001,./grid_batch,grid_search_00133
134,"epsp      0.000329
sec       dend_108
loc            0.5
weight      0.0001
dtype: object",0.000328884426508,dend_108,0.0001,./grid_batch,grid_search_00134
135,"epsp      0.000381
sec       dend_109
loc            0.5
weight      0.0001
dtype: object",0.000381233159956,dend_109,0.0001,./grid_batch,grid_search_00135
136,"epsp      0.000346
sec        dend_11
loc            0.5
weight      0.0001
dtype: object",0.00034567040842100005,dend_11,0.0001,./grid_batch,grid_search_00136
137,"epsp      0.000335
sec       dend_110
loc            0.5
weight      0.0001
dtype: object",0.00033483448163400004,dend_110,0.0001,./grid_batch,grid_search_00137
138,"epsp      0.000441
sec       dend_111
loc            0.5
weight      0.0001
dtype: object",0.000441212321803,dend_111,0.0001,./grid_batch,grid_search_00138
139,"epsp      0.000442
sec       dend_112
loc            0.5
weight      0.0001
dtype: object",0.00044180900812300003,dend_112,0.0001,./grid_batch,grid_search_00139
140,"epsp      0.000333
sec        dend_12
loc            0.5
weight      0.0001
dtype: object",0.000332696536574,dend_12,0.0001,./grid_batch,grid_search_00140
141,"epsp      0.000333
sec        dend_13
loc            0.5
weight      0.0001
dtype: object",0.000333016705369,dend_13,0.0001,./grid_batch,grid_search_00141
142,"epsp      0.000348
sec        dend_14
loc            0.5
weight      0.0001
dtype: object",0.000347809622354,dend_14,0.0001,./grid_batch,grid_search_00142
143,"epsp      0.000343
sec        dend_15
loc            0.5
weight      0.0001
dtype: object",0.00034278631439100003,dend_15,0.0001,./grid_batch,grid_search_00143
144,"epsp      0.000343
sec        dend_16
loc            0.5
weight      0.0001
dtype: object",0.000342674385521,dend_16,0.0001,./grid_batch,grid_search_00144
145,"epsp      0.000333
sec        dend_17
loc            0.5
weight      0.0001
dtype: object",0.000333053401305,dend_17,0.0001,./grid_batch,grid_search_00145
146,"epsp      0.000328
sec        dend_18
loc            0.5
weight      0.0001
dtype: object",0.000327733491374,dend_18,0.0001,./grid_batch,grid_search_00146
147,"epsp      0.000325
sec        dend_19
loc            0.5
weight      0.0001
dtype: object",0.00032543169534400004,dend_19,0.0001,./grid_batch,grid_search_00147
148,"epsp      0.000353
sec         dend_2
loc            0.5
weight      0.0001
dtype: object",0.00035250758186500003,dend_2,0.0001,./grid_batch,grid_search_00148
149,"epsp      0.000327
sec        dend_20
loc            0.5
weight      0.0001
dtype: object",0.00032674540165,dend_20,0.0001,./grid_batch,grid_search_00149
150,"epsp      0.000336
sec        dend_21
loc            0.5
weight      0.0001
dtype: object",0.00033592541385000005,dend_21,0.0001,./grid_batch,grid_search_00150
151,"epsp      0.000336
sec        dend_22
loc            0.5
weight      0.0001
dtype: object",0.00033569766884500004,dend_22,0.0001,./grid_batch,grid_search_00151
152,"epsp      0.000328
sec        dend_23
loc            0.5
weight      0.0001
dtype: object",0.00032809364951400004,dend_23,0.0001,./grid_batch,grid_search_00152
153,"epsp      0.000339
sec        dend_24
loc            0.5
weight      0.0001
dtype: object",0.00033914898472100005,dend_24,0.0001,./grid_batch,grid_search_00153
154,"epsp      0.000344
sec        dend_25
loc            0.5
weight      0.0001
dtype: object",0.00034404557948100004,dend_25,0.0001,./grid_batch,grid_search_00154
155,"epsp      0.000328
sec        dend_26
loc            0.5
weight      0.0001
dtype: object",0.00032762058069100004,dend_26,0.0001,./grid_batch,grid_search_00155
156,"epsp      0.000343
sec        dend_27
loc            0.5
weight      0.0001
dtype: object",0.000343393629023,dend_27,0.0001,./grid_batch,grid_search_00156
157,"epsp      0.000337
sec        dend_28
loc            0.5
weight      0.0001
dtype: object",0.000337252317876,dend_28,0.0001,./grid_batch,grid_search_00157
158,"epsp      0.000332
sec        dend_29
loc            0.5
weight      0.0001
dtype: object",0.000332394490669,dend_29,0.0001,./grid_batch,grid_search_00158
159,"epsp      0.000335
sec         dend_3
loc            0.5
weight      0.0001
dtype: object",0.000334610989384,dend_3,0.0001,./grid_batch,grid_search_00159
160,"epsp      0.000344
sec        dend_30
loc            0.5
weight      0.0001
dtype: object",0.00034441814885600004,dend_30,0.0001,./grid_batch,grid_search_00160
161,"epsp      0.000348
sec        dend_31
loc            0.5
weight      0.0001
dtype: object",0.000348167619591,dend_31,0.0001,./grid_batch,grid_search_00161
162,"epsp      0.000326
sec        dend_32
loc            0.5
weight      0.0001
dtype: object",0.000326198311029,dend_32,0.0001,./grid_batch,grid_search_00162
163,"epsp      0.000314
sec        dend_33
loc            0.5
weight      0.0001
dtype: object",0.000313606542448,dend_33,0.0001,./grid_batch,grid_search_00163
164,"epsp      0.000309
sec        dend_34
loc            0.5
weight      0.0001
dtype: object",0.00030922364283,dend_34,0.0001,./grid_batch,grid_search_00164
165,"epsp      0.000309
sec        dend_35
loc            0.5
weight      0.0001
dtype: object",0.000308770688278,dend_35,0.0001,./grid_batch,grid_search_00165
166,"epsp      0.000324
sec        dend_36
loc            0.5
weight      0.0001
dtype: object",0.000324430181564,dend_36,0.0001,./grid_batch,grid_search_00166
167,"epsp      0.000326
sec        dend_37
loc            0.5
weight      0.0001
dtype: object",0.000326216914871,dend_37,0.0001,./grid_batch,grid_search_00167
168,"epsp      0.000308
sec        dend_38
loc            0.5
weight      0.0001
dtype: object",0.000308160460264,dend_38,0.0001,./grid_batch,grid_search_00168
169,"epsp      0.000308
sec        dend_39
loc            0.5
weight      0.0001
dtype: object",0.000308365301407,dend_39,0.0001,./grid_batch,grid_search_00169
170,"epsp      0.000337
sec         dend_4
loc            0.5
weight      0.0001
dtype: object",0.00033720990919,dend_4,0.0001,./grid_batch,grid_search_00170
171,"epsp      0.000309
sec        dend_40
loc            0.5
weight      0.0001
dtype: object",0.000309273371527,dend_40,0.0001,./grid_batch,grid_search_00171
172,"epsp      0.000323
sec        dend_41
loc            0.5
weight      0.0001
dtype: object",0.000323467205731,dend_41,0.0001,./grid_batch,grid_search_00172
173,"epsp      0.000311
sec        dend_42
loc            0.5
weight      0.0001
dtype: object",0.000311455648997,dend_42,0.0001,./grid_batch,grid_search_00173
174,"epsp      0.000326
sec        dend_43
loc            0.5
weight      0.0001
dtype: object",0.00032636810078600005,dend_43,0.0001,./grid_batch,grid_search_00174
175,"epsp      0.000323
sec        dend_44
loc            0.5
weight      0.0001
dtype: object",0.000322798229618,dend_44,0.0001,./grid_batch,grid_search_00175
176,"epsp      0.000322
sec        dend_45
loc            0.5
weight      0.0001
dtype: object",0.00032207798425,dend_45,0.0001,./grid_batch,grid_search_00176
177,"epsp      0.000308
sec        dend_46
loc            0.5
weight      0.0001
dtype: object",0.000307863037718,dend_46,0.0001,./grid_batch,grid_search_00177
178,"epsp      0.000317
sec        dend_47
loc            0.5
weight      0.0001
dtype: object",0.00031746687147900005,dend_47,0.0001,./grid_batch,grid_search_00178
179,"epsp      0.000309
sec        dend_48
loc            0.5
weight      0.0001
dtype: object",0.000308879283906,dend_48,0.0001,./grid_batch,grid_search_00179
180,"epsp      0.000322
sec        dend_49
loc            0.5
weight      0.0001
dtype: object",0.000322232282087,dend_49,0.0001,./grid_batch,grid_search_00180
181,"epsp      0.000306
sec         dend_5
loc            0.5
weight      0.0001
dtype: object",0.000305939670724,dend_5,0.0001,./grid_batch,grid_search_00181
182,"epsp      0.00032
sec       dend_50
loc           0.5
weight     0.0001
dtype: object",0.00031980714426500003,dend_50,0.0001,./grid_batch,grid_search_00182
183,"epsp      0.00031
sec       dend_51
loc           0.5
weight     0.0001
dtype: object",0.00031004049436900003,dend_51,0.0001,./grid_batch,grid_search_00183
184,"epsp      0.00031
sec       dend_52
loc           0.5
weight     0.0001
dtype: object",0.000310450113062,dend_52,0.0001,./grid_batch,grid_search_00184
185,"epsp      0.000319
sec        dend_53
loc            0.5
weight      0.0001
dtype: object",0.000319416078028,dend_53,0.0001,./grid_batch,grid_search_00185
